disease	drug	proximity	pval
Arthritis, Juvenile Rheumatoid	levomenthol	2	0.852842063
Arthritis, Juvenile Rheumatoid	levomilnacipran	2	0.646567535
Arthritis, Juvenile Rheumatoid	levonordefrin	2	0.669630877
Arthritis, Juvenile Rheumatoid	levonorgestrel	0.8	0.13813242
Arthritis, Juvenile Rheumatoid	levorphanol	1.666666667	0.384606001
Arthritis, Juvenile Rheumatoid	levosalbutamol	0	0.07321125
Arthritis, Juvenile Rheumatoid	levosimendan	2.25	0.977894276
Arthritis, Juvenile Rheumatoid	levothyroxine	1.25	0.243017017
Arthritis, Juvenile Rheumatoid	lidocaine	1.666666667	0.274615765
Arthritis, Juvenile Rheumatoid	lifitegrast	1	0.02663977
Arthritis, Juvenile Rheumatoid	linaclotide	2	0.539827837
Arthritis, Juvenile Rheumatoid	linagliptin	1	0.064272025
Arthritis, Juvenile Rheumatoid	lindane	1.625	0.688340369
Arthritis, Juvenile Rheumatoid	liothyronine	1	0.15860873
Arthritis, Juvenile Rheumatoid	liotrix	1	0.181979383
Arthritis, Juvenile Rheumatoid	lipegfilgrastim	2	0.73316308
Arthritis, Juvenile Rheumatoid	lipoic acid	2	0.476154677
Arthritis, Juvenile Rheumatoid	liraglutide	2	0.844968589
Arthritis, Juvenile Rheumatoid	lisinopril	1	4.34E-05
Arthritis, Juvenile Rheumatoid	lisuride	2.066666667	0.98340396
Arthritis, Juvenile Rheumatoid	lithium carbonate	1.5	0.072775714
Arthritis, Juvenile Rheumatoid	lithium citrate	1.5	0.093491082
Arthritis, Juvenile Rheumatoid	lixisenatide	2	0.849809281
Arthritis, Juvenile Rheumatoid	lofexidine	2.166666667	0.988374867
Arthritis, Juvenile Rheumatoid	lomefloxacin	1	0.22776105
Arthritis, Juvenile Rheumatoid	lomitapide	2	0.39862619
Arthritis, Juvenile Rheumatoid	lomustine	2	0.467517174
Arthritis, Juvenile Rheumatoid	lonoctocog alfa	1.545454545	0.56974768
Arthritis, Juvenile Rheumatoid	loperamide	1.571428571	0.445686569
Arthritis, Juvenile Rheumatoid	lopinavir	1.5	0.033674989
Arthritis, Juvenile Rheumatoid	loratadine	1.5	0.243038382
Arthritis, Juvenile Rheumatoid	lorazepam	2	0.339376929
Arthritis, Juvenile Rheumatoid	lorcaserin	2	0.649739786
Arthritis, Juvenile Rheumatoid	lorlatinib	1	0.218002487
Arthritis, Juvenile Rheumatoid	lormetazepam	2	0.314513356
Arthritis, Juvenile Rheumatoid	lornoxicam	2	0.744701678
Arthritis, Juvenile Rheumatoid	lorpiprazole	1.9	0.580865539
Arthritis, Juvenile Rheumatoid	losartan	2	0.690579534
Arthritis, Juvenile Rheumatoid	loteprednol etabonate	1	0.419528061
Arthritis, Juvenile Rheumatoid	lovastatin	1.333333333	0.096800485
Arthritis, Juvenile Rheumatoid	loxapine	1.967741935	0.90206725
Arthritis, Juvenile Rheumatoid	loxoprofen	2	0.773485148
Arthritis, Juvenile Rheumatoid	lubiprostone	2	0.717170456
Arthritis, Juvenile Rheumatoid	lumacaftor	1	0.419528061
Arthritis, Juvenile Rheumatoid	lumateperone	1.6	0.264144966
Arthritis, Juvenile Rheumatoid	lumiracoxib	2	0.771094023
Arthritis, Juvenile Rheumatoid	lurasidone	1.833333333	0.653236703
Arthritis, Juvenile Rheumatoid	lusutrombopag	2	0.662018519
Arthritis, Juvenile Rheumatoid	lutetium lu 177 dotatate	2.4	0.99823823
Arthritis, Juvenile Rheumatoid	lutropin alfa	2	0.655955894
Arthritis, Juvenile Rheumatoid	lyme disease vaccine (recombinant ospa)	0	0.0010994
Arthritis, Juvenile Rheumatoid	lypressin	2	0.640210752
Arthritis, Juvenile Rheumatoid	macimorelin	3	0.996474635
Arthritis, Juvenile Rheumatoid	macitentan	2	0.739863102
Arthritis, Juvenile Rheumatoid	mafenide	2	0.543483646
Arthritis, Juvenile Rheumatoid	magnesium acetate	1	0.237569428
Arthritis, Juvenile Rheumatoid	magnesium acetate tetrahydrate	2	0.936170475
Arthritis, Juvenile Rheumatoid	magnesium carbonate	2	0.941999366
Arthritis, Juvenile Rheumatoid	magnesium cation	1	0.208279972
Arthritis, Juvenile Rheumatoid	magnesium sulfate	2	0.665759437
Arthritis, Juvenile Rheumatoid	malathion	3	0.946662338
Arthritis, Juvenile Rheumatoid	manganese	1	0.001688969
Arthritis, Juvenile Rheumatoid	manidipine	2	0.839537351
Arthritis, Juvenile Rheumatoid	maprotiline	1.823529412	0.2531231
Arthritis, Juvenile Rheumatoid	maraviroc	0	0.002790208
Arthritis, Juvenile Rheumatoid	masoprocol	1	0.020326765
Arthritis, Juvenile Rheumatoid	mazindol	2	0.71961994
Arthritis, Juvenile Rheumatoid	mebendazole	1	0.392435669
Arthritis, Juvenile Rheumatoid	mecamylamine	2.5	0.998406195
Arthritis, Juvenile Rheumatoid	mecasermin	1.25	0.289504931
Arthritis, Juvenile Rheumatoid	mecasermin rinfabate	1	0.094107207
Arthritis, Juvenile Rheumatoid	meclizine	1.5	0.136081021
Arthritis, Juvenile Rheumatoid	meclofenamic acid	1.8	0.430905848
Arthritis, Juvenile Rheumatoid	medrogestone	1	0.242497251
Arthritis, Juvenile Rheumatoid	medroxyprogesterone acetate	1.6875	0.033440261
Arthritis, Juvenile Rheumatoid	medrysone	1	0.43054705
Arthritis, Juvenile Rheumatoid	mefenamic acid	2	0.756604839
Arthritis, Juvenile Rheumatoid	mefloquine	1.333333333	0.002124085
Arthritis, Juvenile Rheumatoid	megestrol acetate	1	0.228905977
Arthritis, Juvenile Rheumatoid	meloxicam	2	0.735015578
Arthritis, Juvenile Rheumatoid	memantine	1.958333333	0.603782275
Arthritis, Juvenile Rheumatoid	menadione	1.923076923	0.826271907
Arthritis, Juvenile Rheumatoid	menotropins	2	0.7301149
Arthritis, Juvenile Rheumatoid	menthyl salicylate	2	0.771435865
Arthritis, Juvenile Rheumatoid	mepenzolate	1.5	0.070633829
Arthritis, Juvenile Rheumatoid	meperidine	1.875	0.662685098
Arthritis, Juvenile Rheumatoid	mephentermine	1.666666667	0.191291331
Arthritis, Juvenile Rheumatoid	mephenytoin	2	0.821938351
Arthritis, Juvenile Rheumatoid	mepivacaine	2	0.360717306
Arthritis, Juvenile Rheumatoid	mepolizumab	3	0.987784248
Arthritis, Juvenile Rheumatoid	meprobamate	2	0.281736385
Arthritis, Juvenile Rheumatoid	mepyramine	1	3.87E-05
Arthritis, Juvenile Rheumatoid	mercaptopurine	1.25	0.045787005
Arthritis, Juvenile Rheumatoid	mesalazine	1.428571429	0.294720784
Arthritis, Juvenile Rheumatoid	mesoridazine	1.5	0.211384818
Arthritis, Juvenile Rheumatoid	metamfetamine	2	0.737779815
Arthritis, Juvenile Rheumatoid	metamizole	2	0.60137381
Arthritis, Juvenile Rheumatoid	metaraminol	2	0.669894313
Arthritis, Juvenile Rheumatoid	metergoline	2	0.622059417
Arthritis, Juvenile Rheumatoid	metformin	1.666666667	0.400760484
Arthritis, Juvenile Rheumatoid	methacholine	1	0.004954394
Arthritis, Juvenile Rheumatoid	methadone	2	0.947045163
Arthritis, Juvenile Rheumatoid	methantheline	2	0.404768181
Arthritis, Juvenile Rheumatoid	methazolamide	2	0.514209093
Arthritis, Juvenile Rheumatoid	methdilazine	1	0.008116575
Arthritis, Juvenile Rheumatoid	methimazole	3	0.984287237
Arthritis, Juvenile Rheumatoid	methionine	2.2	0.939862869
Arthritis, Juvenile Rheumatoid	methocarbamol	2	0.533104457
Arthritis, Juvenile Rheumatoid	methohexital	2	0.556515708
Arthritis, Juvenile Rheumatoid	methotrexate	0	4.02E-08
Arthritis, Juvenile Rheumatoid	methotrimeprazine	1.894736842	0.515974387
Arthritis, Juvenile Rheumatoid	methoxamine	2	0.721918974
Arthritis, Juvenile Rheumatoid	methoxy polyethylene glycol-epoetin beta	1	0.140507573
Arthritis, Juvenile Rheumatoid	methoxyflurane	1.944444444	0.29756652
Arthritis, Juvenile Rheumatoid	methscopolamine bromide	1.666666667	0.141633563
Arthritis, Juvenile Rheumatoid	methsuximide	2	0.365169824
Arthritis, Juvenile Rheumatoid	methyclothiazide	2	0.662370768
Arthritis, Juvenile Rheumatoid	methyl aminolevulinate	1	0.003525365
Arthritis, Juvenile Rheumatoid	methyldopa	2	0.615393999
Arthritis, Juvenile Rheumatoid	methylene blue	1.5	0.203575461
Arthritis, Juvenile Rheumatoid	methylergometrine	2	0.674124209
Arthritis, Juvenile Rheumatoid	methylnaltrexone	2	0.78566834
Arthritis, Juvenile Rheumatoid	methylphenidate	2	0.72583656
Arthritis, Juvenile Rheumatoid	methylphenobarbital	2	0.611246593
Arthritis, Juvenile Rheumatoid	methylprednisolone	1.5	0.996474635
Arthritis, Juvenile Rheumatoid	methyprylon	2	0.275523509
Arthritis, Juvenile Rheumatoid	methysergide	2	0.828026265
Arthritis, Juvenile Rheumatoid	metipranolol	1	0.286143332
Arthritis, Juvenile Rheumatoid	metixene	1.8	0.16472635
Arthritis, Juvenile Rheumatoid	metoclopramide	1.5	0.040490775
Arthritis, Juvenile Rheumatoid	metocurine	2.5	0.948916405
Arthritis, Juvenile Rheumatoid	metocurine iodide	3	0.980182761
Arthritis, Juvenile Rheumatoid	metolazone	2	0.66615524
Arthritis, Juvenile Rheumatoid	metoprolol	1	0.287288307
Arthritis, Juvenile Rheumatoid	metreleptin	1	0.118666683
Arthritis, Juvenile Rheumatoid	metyrapone	4	0.999937147
Arthritis, Juvenile Rheumatoid	metyrosine	1	0.030499728
Arthritis, Juvenile Rheumatoid	mexiletine	1.5	0.365492599
Arthritis, Juvenile Rheumatoid	mianserin	1.956521739	0.837888375
Arthritis, Juvenile Rheumatoid	miconazole	1.916666667	0.844435723
Arthritis, Juvenile Rheumatoid	midazolam	2	0.315942191
Arthritis, Juvenile Rheumatoid	midodrine	2	0.740047211
Arthritis, Juvenile Rheumatoid	midostaurin	1.333333333	0.421899341
Arthritis, Juvenile Rheumatoid	mifamurtide	0	0.000302586
Arthritis, Juvenile Rheumatoid	mifepristone	1.25	0.158493539
Arthritis, Juvenile Rheumatoid	migalastat	2	0.643348413
Arthritis, Juvenile Rheumatoid	miglitol	1.5	0.053115276
Arthritis, Juvenile Rheumatoid	miglustat	2	0.56945295
Arthritis, Juvenile Rheumatoid	milnacipran	2	0.949811907
Arthritis, Juvenile Rheumatoid	milrinone	2	0.717170456
Arthritis, Juvenile Rheumatoid	miltefosine	0	2.60E-05
Arthritis, Juvenile Rheumatoid	minaprine	1.888888889	0.523845323
Arthritis, Juvenile Rheumatoid	minocycline	1	0.00184185
Arthritis, Juvenile Rheumatoid	minoxidil	2	0.717845951
Arthritis, Juvenile Rheumatoid	mirabegron	1	0.000222043
Arthritis, Juvenile Rheumatoid	mirtazapine	1.875	0.627445131
Arthritis, Juvenile Rheumatoid	misoprostol	1.75	0.195137701
Arthritis, Juvenile Rheumatoid	mitotane	1.6	0.977118346
Arthritis, Juvenile Rheumatoid	mitoxantrone	1	0.267469697
Arthritis, Juvenile Rheumatoid	mivacurium	2.25	0.876914653
Arthritis, Juvenile Rheumatoid	moclobemide	2	0.533934122
Arthritis, Juvenile Rheumatoid	modafinil	2	0.699062487
Arthritis, Juvenile Rheumatoid	moexipril	1	3.84E-05
Arthritis, Juvenile Rheumatoid	mogamulizumab	1	0.213137498
Arthritis, Juvenile Rheumatoid	molindone	1.75	0.351161977
Arthritis, Juvenile Rheumatoid	molsidomine	2	0.644964041
Arthritis, Juvenile Rheumatoid	mometasone	1	0.218002487
Arthritis, Juvenile Rheumatoid	mometasone furoate	1	0.206662212
Arthritis, Juvenile Rheumatoid	monobenzone	2	0.566780568
Arthritis, Juvenile Rheumatoid	montelukast	2.5	0.923479058
Arthritis, Juvenile Rheumatoid	moricizine	2	0.690579534
Arthritis, Juvenile Rheumatoid	moroctocog alfa	1.545454545	0.469139734
Arthritis, Juvenile Rheumatoid	morphine	1.5	0.032799206
Arthritis, Juvenile Rheumatoid	moxetumomab pasudotox	1	0.044135933
Arthritis, Juvenile Rheumatoid	moxifloxacin	1	0.232658061
Arthritis, Juvenile Rheumatoid	moxisylyte	2	0.778276469
Arthritis, Juvenile Rheumatoid	moxonidine	2	0.725206378
Arthritis, Juvenile Rheumatoid	muromonab	1.5	0.01020544
Arthritis, Juvenile Rheumatoid	mycophenolate mofetil	1.333333333	0.122926915
Arthritis, Juvenile Rheumatoid	mycophenolic acid	1	0.091893522
Arthritis, Juvenile Rheumatoid	myrrh	1.666666667	0.559009606
Arthritis, Juvenile Rheumatoid	n-acetylglucosamine	2.142857143	0.925773094
Arthritis, Juvenile Rheumatoid	nabilone	1.5	0.015776019
Arthritis, Juvenile Rheumatoid	nabumetone	2	0.793285612
Arthritis, Juvenile Rheumatoid	nadh	1.626865672	5.12E-05
Arthritis, Juvenile Rheumatoid	nadolol	1	0.23764511
Arthritis, Juvenile Rheumatoid	nadroparin	1.5	0.646236753
Arthritis, Juvenile Rheumatoid	nafarelin	2	0.377940583
Arthritis, Juvenile Rheumatoid	naftifine	2	0.532482826
Arthritis, Juvenile Rheumatoid	nalbuphine	1.666666667	0.312477137
Arthritis, Juvenile Rheumatoid	naldemedine	1.666666667	0.401245417
Arthritis, Juvenile Rheumatoid	nalmefene	1.666666667	0.402621067
Arthritis, Juvenile Rheumatoid	naloxegol	2	0.742596867
Arthritis, Juvenile Rheumatoid	naloxone	1.142857143	0.057608339
Arthritis, Juvenile Rheumatoid	naltrexone	1.666666667	0.330369123
Arthritis, Juvenile Rheumatoid	naphazoline	2	0.683200997
Arthritis, Juvenile Rheumatoid	naproxen	2	0.740741503
Arthritis, Juvenile Rheumatoid	naratriptan	2.25	0.883556319
Arthritis, Juvenile Rheumatoid	natalizumab	1.545454545	0.054618335
Arthritis, Juvenile Rheumatoid	nateglinide	2	0.917276824
Arthritis, Juvenile Rheumatoid	nebivolol	1	0.024200677
Arthritis, Juvenile Rheumatoid	nedocromil	2.4	0.999951866
Arthritis, Juvenile Rheumatoid	nefazodone	2	0.893262053
Arthritis, Juvenile Rheumatoid	nelarabine	2	0.757502749
Arthritis, Juvenile Rheumatoid	neomycin	2	0.601210972
Arthritis, Juvenile Rheumatoid	neostigmine	2	0.636755338
Arthritis, Juvenile Rheumatoid	nepafenac	2	0.746438772
Arthritis, Juvenile Rheumatoid	nesiritide	1.666666667	0.273586664
Arthritis, Juvenile Rheumatoid	netarsudil	2	0.914019789
Arthritis, Juvenile Rheumatoid	netupitant	2	0.615393999
Arthritis, Juvenile Rheumatoid	niacin	2	0.636008977
Arthritis, Juvenile Rheumatoid	nialamide	1.666666667	0.102874704
Arthritis, Juvenile Rheumatoid	nicardipine	1.866666667	0.391689745
Arthritis, Juvenile Rheumatoid	nicergoline	2	0.651217293
Arthritis, Juvenile Rheumatoid	nicorandil	2	0.539827837
Arthritis, Juvenile Rheumatoid	nicotinamide	1.5	0.625190722
Arthritis, Juvenile Rheumatoid	nicotine	2	0.571829961
Arthritis, Juvenile Rheumatoid	nifedipine	1.888888889	0.853226689
Arthritis, Juvenile Rheumatoid	nilotinib	1	0.320545911
Arthritis, Juvenile Rheumatoid	nilvadipine	2.166666667	0.926347275
Arthritis, Juvenile Rheumatoid	nimesulide	1.5	0.28316943
Arthritis, Juvenile Rheumatoid	nimodipine	1.9	0.682175668
Arthritis, Juvenile Rheumatoid	nintedanib	1.5	0.881630788
Arthritis, Juvenile Rheumatoid	niraparib	1	0.208279972
Arthritis, Juvenile Rheumatoid	nisoldipine	2	0.737370968
Arthritis, Juvenile Rheumatoid	nitisinone	2	0.560301694
Arthritis, Juvenile Rheumatoid	nitrazepam	2	0.324702535
Arthritis, Juvenile Rheumatoid	nitrendipine	2	0.5
Arthritis, Juvenile Rheumatoid	nitric oxide	2	0.611834923
Arthritis, Juvenile Rheumatoid	nitroglycerin	2	0.649739786
Arthritis, Juvenile Rheumatoid	nitroprusside	2	0.622164048
Arthritis, Juvenile Rheumatoid	nitrous acid	2	0.648191683
Arthritis, Juvenile Rheumatoid	nivolumab	2	0.555403771
Arthritis, Juvenile Rheumatoid	nizatidine	2	0.338685664
Arthritis, Juvenile Rheumatoid	nomifensine	2	0.618782642
Arthritis, Juvenile Rheumatoid	nonacog beta pegol	2	0.755164926
Arthritis, Juvenile Rheumatoid	norelgestromin	1	0.230834347
Arthritis, Juvenile Rheumatoid	norepinephrine	1.727272727	0.285426223
Arthritis, Juvenile Rheumatoid	norethisterone	1	0.225983494
Arthritis, Juvenile Rheumatoid	norethynodrel	0.666666667	0.169547988
Arthritis, Juvenile Rheumatoid	norfloxacin	1	0.247443801
Arthritis, Juvenile Rheumatoid	norgestimate	0.666666667	0.232658061
Arthritis, Juvenile Rheumatoid	norgestrel	1	0.22776105
Arthritis, Juvenile Rheumatoid	nortriptyline	1.708333333	0.03501189
Arthritis, Juvenile Rheumatoid	noscapine	2	0.625042839
Arthritis, Juvenile Rheumatoid	nylidrin	2	0.72145702
Arthritis, Juvenile Rheumatoid	obeticholic acid	1	0.082831125
Arthritis, Juvenile Rheumatoid	obinutuzumab	1	0.001418066
Arthritis, Juvenile Rheumatoid	ocrelizumab	1	0.006830513
Arthritis, Juvenile Rheumatoid	ocriplasmin	1.333333333	0.514039919
Arthritis, Juvenile Rheumatoid	octreotide	2.333333333	0.964620542
Arthritis, Juvenile Rheumatoid	ofatumumab	1	0.023296852
Arthritis, Juvenile Rheumatoid	ofloxacin	1	0.218002487
Arthritis, Juvenile Rheumatoid	olanzapine	1.878787879	0.235976392
Arthritis, Juvenile Rheumatoid	olaparib	1.333333333	0.256986187
Arthritis, Juvenile Rheumatoid	olaratumab	2	0.8305288
Arthritis, Juvenile Rheumatoid	oleic acid	1.833333333	0.9202595
Arthritis, Juvenile Rheumatoid	olmesartan	2	0.696022825
Arthritis, Juvenile Rheumatoid	olodaterol	0	0.059752625
Arthritis, Juvenile Rheumatoid	olopatadine	1.875	0.280538484
Arthritis, Juvenile Rheumatoid	olsalazine	1	3.28E-06
Arthritis, Juvenile Rheumatoid	omacetaxine mepesuccinate	1	0.370072068
Arthritis, Juvenile Rheumatoid	omalizumab	2	0.642321565
Arthritis, Juvenile Rheumatoid	omega-3-acid ethyl esters	1	0.331903791
Arthritis, Juvenile Rheumatoid	omega-3-carboxylic acids	1.666666667	0.228235914
Arthritis, Juvenile Rheumatoid	omega-3 fatty acids	1.333333333	0.555381756
Arthritis, Juvenile Rheumatoid	omeprazole	1.5	0.477056881
Arthritis, Juvenile Rheumatoid	ondansetron	1.8	0.257650911
Arthritis, Juvenile Rheumatoid	opicapone	1	0.064272025
Arthritis, Juvenile Rheumatoid	opium	1.666666667	0.357678435
Arthritis, Juvenile Rheumatoid	oprelvekin	0	1.28E-11
Arthritis, Juvenile Rheumatoid	orciprenaline	0	0.07321125
Arthritis, Juvenile Rheumatoid	orlistat	2	0.781023488
Arthritis, Juvenile Rheumatoid	ornithine	1.818181818	0.165415387
Arthritis, Juvenile Rheumatoid	orphenadrine	2	0.812984286
Arthritis, Juvenile Rheumatoid	oseltamivir	1.5	0.03635891
Arthritis, Juvenile Rheumatoid	ouabain	1.666666667	0.377174872
Arthritis, Juvenile Rheumatoid	oxacillin	3	0.989546152
Arthritis, Juvenile Rheumatoid	oxaprozin	2	0.739327262
Arthritis, Juvenile Rheumatoid	oxazepam	2	0.320992789
Arthritis, Juvenile Rheumatoid	oxcarbazepine	2.1	0.795731977
Arthritis, Juvenile Rheumatoid	oxetacaine	2	0.560301694
Arthritis, Juvenile Rheumatoid	oxiconazole	2	0.77885764
Arthritis, Juvenile Rheumatoid	oxprenolol	1	0.018180833
Arthritis, Juvenile Rheumatoid	oxtriphylline	1.2	0.004335963
Arthritis, Juvenile Rheumatoid	oxybenzone	0.75	0.242497251
Arthritis, Juvenile Rheumatoid	oxybuprocaine	2	0.44160444
Arthritis, Juvenile Rheumatoid	oxybutynin	1.666666667	0.117394053
Arthritis, Juvenile Rheumatoid	oxycodone	1.666666667	0.340897066
Arthritis, Juvenile Rheumatoid	oxygen	2.2	0.919654381
Arthritis, Juvenile Rheumatoid	oxymetazoline	2	0.779813836
Arthritis, Juvenile Rheumatoid	oxymetholone	1.5	0.646321617
Arthritis, Juvenile Rheumatoid	oxymorphone	1.5	0.328170027
Arthritis, Juvenile Rheumatoid	oxyphencyclimine	1.666666667	0.211167412
Arthritis, Juvenile Rheumatoid	oxyphenonium	2	0.509629169
Arthritis, Juvenile Rheumatoid	oxytocin	2	0.616658036
Arthritis, Juvenile Rheumatoid	paclitaxel	1.833333333	0.98368497
Arthritis, Juvenile Rheumatoid	palbociclib	0.5	0.082242092
Arthritis, Juvenile Rheumatoid	palifermin	1.833333333	0.98648903
Arthritis, Juvenile Rheumatoid	paliperidone	1.933333333	0.867561116
Arthritis, Juvenile Rheumatoid	palivizumab	1.666666667	0.125900119
Arthritis, Juvenile Rheumatoid	palmitic acid	2	0.859401927
Arthritis, Juvenile Rheumatoid	palonosetron	2	0.572539989
Arthritis, Juvenile Rheumatoid	pamidronic acid	2	0.706709131
Arthritis, Juvenile Rheumatoid	pancuronium	2	0.583128938
Arthritis, Juvenile Rheumatoid	panobinostat	1.272727273	0.885884257
Arthritis, Juvenile Rheumatoid	pantoprazole	2	0.861671177
Arthritis, Juvenile Rheumatoid	papain	0	0.003981214
Arthritis, Juvenile Rheumatoid	papaverine	2	0.572236726
Arthritis, Juvenile Rheumatoid	parachlorophenol	2	0.629518196
Arthritis, Juvenile Rheumatoid	paramethadione	2	0.536003584
Arthritis, Juvenile Rheumatoid	parathyroid hormone	2	0.632101227
Arthritis, Juvenile Rheumatoid	parecoxib	1.5	0.246122755
Arthritis, Juvenile Rheumatoid	pargyline	2	0.488028085
Arthritis, Juvenile Rheumatoid	paricalcitol	0	0.011239905
Arthritis, Juvenile Rheumatoid	paroxetine	1.942857143	0.74832395
Arthritis, Juvenile Rheumatoid	pasireotide	2.25	0.966308508
Arthritis, Juvenile Rheumatoid	patent blue	1	0.409719816
Arthritis, Juvenile Rheumatoid	pazopanib	1.4	0.21809568
Arthritis, Juvenile Rheumatoid	pefloxacin	1	0.247443801
Arthritis, Juvenile Rheumatoid	pegaptanib	2	0.777123545
Arthritis, Juvenile Rheumatoid	pegfilgrastim	2	0.752556199
Arthritis, Juvenile Rheumatoid	peginesatide	1	0.140507573
Arthritis, Juvenile Rheumatoid	peginterferon alfa-2a	1.5	0.308052766
Arthritis, Juvenile Rheumatoid	peginterferon alfa-2b	1.5	0.317651867
Arthritis, Juvenile Rheumatoid	pegvisomant	1	0.198581894
Arthritis, Juvenile Rheumatoid	pembrolizumab	2	0.568050226
Arthritis, Juvenile Rheumatoid	pemetrexed	0.5	2.77E-06
Arthritis, Juvenile Rheumatoid	penbutolol	1.5	0.295607645
Arthritis, Juvenile Rheumatoid	pentaerythritol tetranitrate	2	0.709023196
Arthritis, Juvenile Rheumatoid	pentagastrin	2	0.594351872
Arthritis, Juvenile Rheumatoid	pentamidine	2	0.690579534
Arthritis, Juvenile Rheumatoid	pentazocine	2	0.744665427
Arthritis, Juvenile Rheumatoid	pentobarbital	2	0.878704263
Arthritis, Juvenile Rheumatoid	pentolinium	2	0.538314793
Arthritis, Juvenile Rheumatoid	pentosan polysulfate	2	0.767025531
Arthritis, Juvenile Rheumatoid	pentostatin	1	0.002325987
Arthritis, Juvenile Rheumatoid	pentoxifylline	1.5	0.006520229
